id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,text,dataset,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise
2402,False,True,False,False,False,False,False,False,Like ya'll can try and push your views on me anyway but I will remain #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
2404,True,False,True,False,False,False,False,False,"#Hillary, Here's one Christian whose religion views will never ""adapt"" to include abortion. Abortion is murder. #SemST",train,True,True,True,True,False,False,False,False,False,False,False,False
2405,False,False,False,False,False,True,False,False,"Every time you respond to something that frustrates you, you let it steal away your time and happiness. #EasyWeightLoss #SemST",train,False,False,False,False,False,False,False,False,True,True,False,False
2406,True,False,False,False,False,False,False,False,@NoMoreTeaForMe He said he would do it if he weren't a Christian. So he's also a coward.#RepKevinCalvey #p2 #LibCrib #UniteBlue #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2407,True,False,False,False,False,False,False,False,"wow all these people r so upset over 1 Black Man killed, what would they do if they knew about BlackKids killed by #BaltimoreRiots #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2417,True,False,False,False,False,False,False,False,Watching teen mom and watching Farrah be a bitch makes me believe in abortion that much more. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2419,True,False,False,False,False,False,False,True,@AMLiveNTV:  its morally wrong. Life is sacred and only the giver and its onlyHim alone that should take it#HaveYourSay is on #SemST,train,True,True,False,False,False,False,False,False,False,False,False,True
2421,False,False,False,True,False,True,False,False,"She has a brain, a heart, and her own unique DNA, not her mother's. She is alive and human. Please don't kill her. #SemST",train,False,False,False,False,True,True,False,False,True,True,False,False
2423,False,False,False,False,False,True,False,False,@LifeNewsHQ What could have happened in her past to make her the cruel & frighteningly hard-hearted woman she is? #waronwomen #SemST,train,False,False,False,False,False,False,False,False,True,True,False,False
2426,False,False,False,False,True,False,False,False,What is the difference between a baby and a onion? No one cries when you chop up the baby.   Hahahahaha! Love dead babies! #Babies #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2428,True,False,False,False,False,False,False,False,Pro-Choice is meaningless. Say what you mean. You stand for the right to choose to kill. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2429,True,False,False,False,False,False,False,False,Kudos to the mentality that believes people who are dumb enough to not use protection are 'mature enough' to take care of a baby. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2431,False,False,False,False,False,True,False,False,I just want to sit in a corner and cry.  I wish I was a thicker-skinned feminist but this shit is personal! #MyBodyMyRights #SemST,train,False,False,False,False,False,False,False,False,True,True,False,False
2439,True,False,False,False,False,False,False,False,"@ProLifeLiberty Yes, your reasoning is horrible. We were talking about abortion, not death. #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2440,False,False,False,False,False,True,False,False,Terrible golf last couple days! Goes down on the notes as one of these  #SemST,train,False,False,False,False,False,False,False,False,True,True,False,False
2441,True,False,False,False,False,False,False,False,Idiot: how would you feel if your mom aborted you?  Me: nothing cause I would be fucking dead. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2443,False,False,False,False,True,False,False,False,Dude i won a #freeshirt from @abort73 ! I never win anything lol #Abort73 #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2444,False,False,False,True,False,False,False,False,Praying for that innocent lady. She's a victim too. I hope the execution will not proceed. #NoToDeathPenalty #SaveMaryJaneVeloso #SemST,train,False,False,False,False,True,True,False,False,False,False,False,False
2459,False,False,False,False,False,True,False,False,RT @alvedaking: The most disturbing thing we to this planet is to flood our streets with the #blood of #children from #HappyEarth... #SemST,train,False,False,False,False,False,False,False,False,True,True,False,False
2460,False,False,True,False,False,False,False,False,RT alvedaking: The most disturbing thing we to this planet is to flood our streets with the #blood of #children from #HappyEarthD... #SemST,train,False,False,True,True,False,False,False,False,False,False,False,False
2470,True,False,False,False,False,False,False,False,#BlackLivesMatter unless they are pre born black lives then they don't matter #AbortionIsMurder #LiberalLogic #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2471,False,False,False,False,True,False,False,False,Today I am grateful for the #reproductiverights that allow so many families to escape poverty. #abvote #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2473,False,False,False,False,True,False,False,False,@shaniaajaee I still love you no matter who you love  #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2476,False,False,False,False,True,False,False,False,@Stuart1927 @GoodCounselNet Thank goodness politicians saw sense and recognised women's rights over their own bodies. #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2479,True,False,False,False,True,False,False,False,Women's rights are a joke.  Omg I can't even. Lol go thank your mom for keeping you. #SemST,train,True,True,False,False,False,False,True,True,False,False,False,False
2480,False,True,False,False,False,False,False,False,We are the #prolifegen and we will abolish abortion in our lifetime! #prolifefuture #tcot #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
2481,False,False,False,False,False,True,False,False,"Abortion does not make you un-pregnant, it makes you the mother of a dead child.isright #SemST",train,False,False,False,False,False,False,False,False,True,True,False,False
2485,False,True,False,False,False,False,False,False,Pro-Life Legislative Day Party in Lansing today! See y'all there! #sopumpedgen #SemST,train,False,False,False,False,False,False,False,True,False,False,False,False
2488,False,True,False,False,False,False,False,False,"We can be the generation that ends abortion. I don't care whose toes we step on or who we offend, it's time to put an end to #SemST",train,False,False,False,False,False,False,False,True,False,False,False,False
2493,True,False,False,False,False,False,False,False,Lol it's no ones choice but the woman's when it comes to abortion. Men shouldn't even be able to vote on the issue. #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2494,False,False,False,False,True,False,False,False,Listening to @reggielittlejhn speak about her work leading #WomensRights Without Frontiers. So inspiring! @AUL @JeanneaneMaxon #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2496,False,False,False,False,False,False,False,True,They know what's best for their health They know what's best for their happiness They know what's best for their well being.. #SemST,train,False,False,False,False,False,False,False,False,False,False,False,True
2507,False,False,False,False,True,False,False,False,Thank you @PPact for treating me with kindness & respect & TLC during my wellness exam. #womenshealth #yaycondoms #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2508,False,False,False,False,True,False,False,False,"Your life is worth a lot. Don't believe any ""compassionate"" politicians or doctors or friends who tell you otherwise. You matter. #SemST",train,False,False,False,False,False,False,True,True,False,False,False,False
2512,True,False,True,False,False,False,False,False,Re Last: I can't get past this...why must abortion providers dismember a fetus alive?  That just sounds...hideously inhumane. #SemST,train,True,True,True,True,False,False,False,False,False,False,False,False
2513,False,False,False,False,True,False,False,False,Praise to District Court Judge Larry Hendricks for blocking that ridiculous anti-abortion law in Kansas #SemST,train,False,False,False,False,False,False,True,True,False,False,False,False
2517,True,False,False,False,False,False,False,False,The right to #choose? Thats a #lie! #babies don't choose to #die! Prolifeyouthgen #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2518,True,False,False,False,False,False,False,False,"It's not #yourbody, so it's not your #choice.youthgen #SemST",train,True,True,False,False,False,False,False,False,False,False,False,False
2522,True,False,False,False,False,False,False,False,The right to control one's body is not a license to kill.Youth #SemST,train,True,True,False,False,False,False,False,False,False,False,False,False
2537,False,False,False,False,False,True,False,False,"Call me an #extremist, but I think #dismembering babies is wrong.youthgen #SemST",train,False,False,False,False,False,False,False,False,True,True,False,False
